Timestamp,Received Data
2026-02-01 10:43:09,SNSR, 201.77
2026-02-01 10:43:20,SNSR, 201.77
2026-02-01 10:43:30,SNSR, 202.20
2026-02-01 10:43:40,SNSR, 201.77
2026-02-01 10:43:50,SNSR, 201.77
2026-02-01 10:44:00,SNSR, 202.13
2026-02-01 10:44:10,SNSR, 201.77
2026-02-01 10:44:20,SNSR, 201.84
2026-02-01 10:44:30,SNSR, 201.77
2026-02-01 10:44:40,SNSR, 201.70
2026-02-01 10:44:50,SNSR, 202.20
2026-02-01 10:45:00,SNSR, 201.77
2026-02-01 10:45:10,SNSR, 201.34
2026-02-01 10:45:20,SNSR, 202.13
2026-02-01 10:45:30,SNSR, 202.22
2026-02-01 10:45:40,SNSR, 201.77
2026-02-01 10:45:50,SNSR, 201.70
2026-02-01 10:46:00,SNSR, 201.77
2026-02-01 10:46:10,SNSR, 201.70
2026-02-01 10:46:21,SNSR, 201.77
2026-02-01 10:46:31,SNSR, 201.77
2026-02-01 10:46:41,SNSR, 201.84
2026-02-01 10:46:51,SNSR, 201.75
2026-02-01 10:47:01,SNSR, 201.75
2026-02-01 10:47:11,SNSR, 201.79
2026-02-01 10:47:21,SNSR, 201.75
2026-02-01 10:47:31,SNSR, 202.06
2026-02-01 10:47:41,SNSR, 201.77
2026-02-01 10:47:51,SNSR, 201.77
2026-02-01 10:48:01,SNSR, 201.75
2026-02-01 10:48:11,SNSR, 201.77
2026-02-01 10:48:21,SNSR, 201.77
2026-02-01 10:48:31,SNSR, 201.63
2026-02-01 10:48:41,SNSR, 201.84
2026-02-01 10:48:51,SNSR, 201.77
2026-02-01 10:49:01,SNSR, 202.20
2026-02-01 10:49:11,SNSR, 201.77
2026-02-01 10:49:22,SNSR, 201.75
2026-02-01 10:49:32,SNSR, 202.20
2026-02-01 10:49:42,SNSR, 201.77
2026-02-01 10:49:52,SNSR, 201.77
2026-02-01 10:50:02,SNSR, 201.70
2026-02-01 10:50:12,SNSR, 201.77
2026-02-01 10:50:22,SNSR, 201.77
2026-02-01 10:50:32,SNSR, 201.68
2026-02-01 10:50:42,SNSR, 201.75
2026-02-01 10:50:52,SNSR, 201.77
2026-02-01 10:51:02,SNSR, 201.77
2026-02-01 10:51:12,SNSR, 201.77
2026-02-01 10:51:22,SNSR, 201.77
2026-02-01 10:51:32,SNSR, 201.79
2026-02-01 10:51:43,SNSR, 201.79
2026-02-01 10:51:52,SNSR, 201.77
2026-02-01 10:52:02,SNSR, 201.84
2026-02-01 10:52:12,SNSR, 201.77
2026-02-01 10:52:23,SNSR, 202.13
2026-02-01 10:52:33,SNSR, 201.84
2026-02-01 10:52:43,SNSR, 201.75
2026-02-01 10:52:53,SNSR, 201.77
2026-02-01 10:53:03,SNSR, 201.84
2026-02-01 10:53:13,SNSR, 201.84
2026-02-01 10:53:23,SNSR, 201.77
2026-02-01 10:53:33,SNSR, 201.77
2026-02-01 10:53:43,SNSR, 202.13
2026-02-01 10:53:53,SNSR, 201.77
2026-02-01 10:54:03,SNSR, 201.79
2026-02-01 10:54:13,SNSR, 201.84
2026-02-01 10:54:23,SNSR, 201.77
2026-02-01 10:54:33,SNSR, 201.77
2026-02-01 10:54:44,SNSR, 201.84
2026-02-01 10:54:53,SNSR, 201.77
2026-02-01 10:55:04,SNSR, 202.22
2026-02-01 10:55:13,SNSR, 201.68
2026-02-01 10:55:24,SNSR, 201.70
2026-02-01 10:55:34,SNSR, 201.77
2026-02-01 10:55:44,SNSR, 202.20
2026-02-01 10:55:54,SNSR, 201.77
2026-02-01 10:56:04,SNSR, 201.77
2026-02-01 10:56:14,SNSR, 201.84
2026-02-01 10:56:24,SNSR, 201.77
2026-02-01 10:56:34,SNSR, 201.70
2026-02-01 10:56:44,SNSR, 201.84
2026-02-01 10:56:54,SNSR, 201.77
2026-02-01 10:57:04,SNSR, 201.75
2026-02-01 10:57:14,SNSR, 201.77
2026-02-01 10:57:24,SNSR, 201.77
2026-02-01 10:57:34,SNSR, 201.84
2026-02-01 10:57:44,SNSR, 201.77
2026-02-01 10:57:54,SNSR, 201.77
2026-02-01 10:58:04,SNSR, 202.15
2026-02-01 10:58:14,SNSR, 201.77
2026-02-01 10:58:24,SNSR, 201.77
2026-02-01 10:58:34,SNSR, 201.77
2026-02-01 10:58:45,SNSR, 202.15
2026-02-01 10:58:55,SNSR, 202.13
2026-02-01 10:59:05,SNSR, 202.13
2026-02-01 10:59:15,SNSR, 201.77
2026-02-01 10:59:25,SNSR, 201.77
2026-02-01 10:59:35,SNSR, 201.72
2026-02-01 10:59:45,SNSR, 201.77
2026-02-01 10:59:55,SNSR, 201.75
2026-02-01 11:00:05,SNSR, 201.77
2026-02-01 11:00:15,SNSR, 201.75
2026-02-01 11:00:26,SNSR, 202.22
2026-02-01 11:00:35,SNSR, 201.77
2026-02-01 11:00:46,SNSR, 201.84
2026-02-01 11:00:55,SNSR, 201.77
2026-02-01 11:01:05,SNSR, 201.77
2026-02-01 11:01:15,SNSR, 202.13
2026-02-01 11:01:25,SNSR, 201.68
2026-02-01 11:01:36,SNSR, 201.77
2026-02-01 11:01:46,SNSR, 201.70
2026-02-01 11:01:56,SNSR, 201.70
2026-02-01 11:02:06,SNSR, 202.20
2026-02-01 11:02:16,SNSR, 201.70
2026-02-01 11:02:26,SNSR, 201.68
2026-02-01 11:02:36,SNSR, 201.77
2026-02-01 11:02:46,SNSR, 201.75
2026-02-01 11:02:56,SNSR, 201.79
2026-02-01 11:03:06,SNSR, 201.79
2026-02-01 11:03:16,SNSR, 201.77
2026-02-01 11:03:26,SNSR, 201.84
2026-02-01 11:03:36,SNSR, 201.77
2026-02-01 11:03:46,SNSR, 201.77
2026-02-01 11:03:56,SNSR, 202.13
2026-02-01 11:04:06,SNSR, 201.77
2026-02-01 11:04:16,SNSR, 201.77
2026-02-01 11:04:27,SNSR, 201.70
2026-02-01 11:04:37,SNSR, 201.70
2026-02-01 11:04:46,SNSR, 201.77
2026-02-01 11:04:56,SNSR, 202.22
2026-02-01 11:05:07,SNSR, 201.75
2026-02-01 11:05:17,SNSR, 202.20
2026-02-01 11:05:27,SNSR, 201.70
2026-02-01 11:05:37,SNSR, 201.75
2026-02-01 11:05:47,SNSR, 201.77
2026-02-01 11:05:57,SNSR, 202.20
2026-02-01 11:06:07,SNSR, 202.20
2026-02-01 11:06:17,SNSR, 201.77
2026-02-01 11:06:27,SNSR, 201.77
2026-02-01 11:06:37,SNSR, 201.84
2026-02-01 11:06:47,SNSR, 201.77
2026-02-01 11:06:57,SNSR, 201.77
2026-02-01 11:07:07,SNSR, 201.77
2026-02-01 11:07:17,SNSR, 201.77
2026-02-01 11:07:29,SNSR, 201.77
2026-02-01 11:07:37,SNSR, 201.77
2026-02-01 11:07:48,SNSR, 201.77
2026-02-01 11:07:57,SNSR, 201.70
2026-02-01 11:08:08,SNSR, 201.77
2026-02-01 11:08:18,SNSR, 201.84
2026-02-01 11:08:28,SNSR, 201.84
2026-02-01 11:08:38,SNSR, 201.77
2026-02-01 11:08:48,SNSR, 201.77
2026-02-01 11:08:58,SNSR, 202.22
2026-02-01 11:09:08,SNSR, 201.77
2026-02-01 11:09:18,SNSR, 201.70
2026-02-01 11:09:28,SNSR, 201.77
2026-02-01 11:09:38,SNSR, 201.84
2026-02-01 11:09:48,SNSR, 202.13
2026-02-01 11:09:58,SNSR, 202.22
2026-02-01 11:10:08,SNSR, 201.77
2026-02-01 11:10:18,SNSR, 201.84
2026-02-01 11:10:28,SNSR, 201.70
2026-02-01 11:10:38,SNSR, 201.79
2026-02-01 11:10:48,SNSR, 201.77
2026-02-01 11:10:59,SNSR, 201.75
2026-02-01 11:11:08,SNSR, 201.75
2026-02-01 11:11:19,SNSR, 201.77
2026-02-01 11:11:29,SNSR, 201.77
2026-02-01 11:11:39,SNSR, 201.77
2026-02-01 11:11:49,SNSR, 201.75
2026-02-01 11:11:59,SNSR, 201.77
2026-02-01 11:12:09,SNSR, 201.77
2026-02-01 11:12:19,SNSR, 201.77
2026-02-01 11:12:29,SNSR, 201.84
2026-02-01 11:12:39,SNSR, 201.70
2026-02-01 11:12:49,SNSR, 201.79
2026-02-01 11:12:59,SNSR, 201.84
2026-02-01 11:13:09,SNSR, 201.77
2026-02-01 11:13:19,SNSR, 201.84
2026-02-01 11:13:29,SNSR, 201.77
2026-02-01 11:13:39,SNSR, 201.77
2026-02-01 11:13:50,SNSR, 201.77
2026-02-01 11:13:59,SNSR, 201.75
2026-02-01 11:14:10,SNSR, 201.70
2026-02-01 11:14:19,SNSR, 201.79
2026-02-01 11:14:30,SNSR, 201.84
2026-02-01 11:14:40,SNSR, 201.86
2026-02-01 11:14:50,SNSR, 201.68
2026-02-01 11:15:00,SNSR, 202.15
2026-02-01 11:15:10,SNSR, 202.13
2026-02-01 11:15:20,SNSR, 201.70
2026-02-01 11:15:30,SNSR, 201.84
2026-02-01 11:15:40,SNSR, 201.79
2026-02-01 11:15:50,SNSR, 201.84
2026-02-01 11:16:00,SNSR, 201.84
2026-02-01 11:16:10,SNSR, 201.77
2026-02-01 11:16:20,SNSR, 201.70
2026-02-01 11:16:30,SNSR, 201.77
2026-02-01 11:16:40,SNSR, 201.75
2026-02-01 11:16:50,SNSR, 201.77
2026-02-01 11:17:00,SNSR, 202.13
2026-02-01 11:17:11,SNSR, 201.84
2026-02-01 11:17:21,SNSR, 202.13
2026-02-01 11:17:31,SNSR, 202.22
2026-02-01 11:17:41,SNSR, 201.79
2026-02-01 11:17:51,SNSR, 201.75
2026-02-01 11:18:01,SNSR, 201.84
2026-02-01 11:18:11,SNSR, 201.70
2026-02-01 11:18:21,SNSR, 201.77
2026-02-01 11:18:31,SNSR, 201.75
2026-02-01 11:18:41,SNSR, 201.77
2026-02-01 11:18:51,SNSR, 201.77
2026-02-01 11:19:02,SNSR, 201.77
2026-02-01 11:19:11,SNSR, 201.84
2026-02-01 11:19:21,SNSR, 201.77
2026-02-01 11:19:32,SNSR, 201.79
2026-02-01 11:19:41,SNSR, 201.77
2026-02-01 11:19:51,SNSR, 202.13
2026-02-01 11:20:01,SNSR, 201.70
2026-02-01 11:20:11,SNSR, 201.77
2026-02-01 11:20:21,SNSR, 201.84
2026-02-01 11:20:32,SNSR, 202.15
2026-02-01 11:20:41,SNSR, 201.75
2026-02-01 11:20:52,SNSR, 201.77
2026-02-01 11:21:02,SNSR, 201.77
2026-02-01 11:21:12,SNSR, 201.84
2026-02-01 11:21:22,SNSR, 201.79
2026-02-01 11:21:32,SNSR, 201.70
2026-02-01 11:21:42,SNSR, 201.77
2026-02-01 11:21:52,SNSR, 201.77
2026-02-01 11:22:02,SNSR, 201.72
2026-02-01 11:22:12,SNSR, 201.79
2026-02-01 11:22:22,SNSR, 201.79
2026-02-01 11:22:32,SNSR, 201.79
2026-02-01 11:22:42,SNSR, 201.77
2026-02-01 11:22:53,SNSR, 201.84
2026-02-01 11:23:02,SNSR, 201.77
2026-02-01 11:23:13,SNSR, 202.13
2026-02-01 11:23:23,SNSR, 201.77
2026-02-01 11:23:33,SNSR, 202.20
2026-02-01 11:23:43,SNSR, 201.77
2026-02-01 11:23:53,SNSR, 202.11
2026-02-01 11:24:03,SNSR, 201.77
2026-02-01 11:24:13,SNSR, 201.68
2026-02-01 11:24:23,SNSR, 201.77
2026-02-01 11:24:33,SNSR, 201.77
2026-02-01 11:24:43,SNSR, 201.75
2026-02-01 11:24:53,SNSR, 201.77
2026-02-01 11:25:03,SNSR, 201.75
2026-02-01 11:25:13,SNSR, 201.77
2026-02-01 11:25:23,SNSR, 201.68
2026-02-01 11:25:33,SNSR, 201.84
2026-02-01 11:25:43,SNSR, 201.77
2026-02-01 11:25:54,SNSR, 201.75
2026-02-01 11:26:03,SNSR, 201.79
2026-02-01 11:26:13,SNSR, 201.68
2026-02-01 11:26:23,SNSR, 201.70
2026-02-01 11:26:34,SNSR, 201.77
2026-02-01 11:26:44,SNSR, 201.68
2026-02-01 11:26:54,SNSR, 201.77
2026-02-01 11:27:04,SNSR, 202.15
2026-02-01 11:27:14,SNSR, 201.84
2026-02-01 11:27:24,SNSR, 201.75
2026-02-01 11:27:34,SNSR, 201.79
2026-02-01 11:27:44,SNSR, 201.77
2026-02-01 11:27:54,SNSR, 201.75
2026-02-01 11:28:04,SNSR, 201.75
2026-02-01 11:28:14,SNSR, 202.20
2026-02-01 11:28:24,SNSR, 201.77
2026-02-01 11:28:34,SNSR, 201.77
2026-02-01 11:28:44,SNSR, 201.77
2026-02-01 11:28:54,SNSR, 201.84
2026-02-01 11:29:04,SNSR, 201.84
2026-02-01 11:29:14,SNSR, 201.84
2026-02-01 11:29:25,SNSR, 201.77
2026-02-01 11:29:35,SNSR, 201.77
2026-02-01 11:29:45,SNSR, 201.84
2026-02-01 11:29:55,SNSR, 202.13
2026-02-01 11:30:05,SNSR, 201.84
2026-02-01 11:30:15,SNSR, 201.77
2026-02-01 11:30:25,SNSR, 201.84
2026-02-01 11:30:35,SNSR, 201.77
2026-02-01 11:30:45,SNSR, 201.77
2026-02-01 11:30:55,SNSR, 201.84
2026-02-01 11:31:05,SNSR, 202.22
2026-02-01 11:31:15,SNSR, 201.77
2026-02-01 11:31:25,SNSR, 202.20
2026-02-01 11:31:35,SNSR, 202.20
2026-02-01 11:31:45,SNSR, 201.77
2026-02-01 11:31:55,SNSR, 202.20
2026-02-01 11:32:05,SNSR, 201.77
2026-02-01 11:32:15,SNSR, 202.20
2026-02-01 11:32:25,SNSR, 201.84
2026-02-01 11:32:35,SNSR, 201.79
2026-02-01 11:32:46,SNSR, 201.79
2026-02-01 11:32:56,SNSR, 201.77
2026-02-01 11:33:06,SNSR, 201.84
2026-02-01 11:33:16,SNSR, 201.75
2026-02-01 11:33:26,SNSR, 201.84
2026-02-01 11:33:36,SNSR, 201.77
2026-02-01 11:33:46,SNSR, 201.77
2026-02-01 11:33:56,SNSR, 202.20
2026-02-01 11:34:06,SNSR, 201.86
2026-02-01 11:34:16,SNSR, 201.84
2026-02-01 11:34:27,SNSR, 201.77
2026-02-01 11:34:36,SNSR, 201.84
2026-02-01 11:34:46,SNSR, 201.84
2026-02-01 11:34:56,SNSR, 201.70
2026-02-01 11:35:06,SNSR, 201.79
2026-02-01 11:35:16,SNSR, 201.70
2026-02-01 11:35:26,SNSR, 201.77
2026-02-01 11:35:37,SNSR, 202.22
2026-02-01 11:35:47,SNSR, 201.79
2026-02-01 11:35:56,SNSR, 201.75
2026-02-01 11:36:07,SNSR, 201.79
2026-02-01 11:36:17,SNSR, 201.77
2026-02-01 11:36:27,SNSR, 201.84
2026-02-01 11:36:37,SNSR, 201.75
2026-02-01 11:36:47,SNSR, 201.79
2026-02-01 11:36:57,SNSR, 201.77
2026-02-01 11:37:07,SNSR, 201.77
2026-02-01 11:37:17,SNSR, 201.77
2026-02-01 11:37:27,SNSR, 202.22
2026-02-01 11:37:37,SNSR, 201.84
2026-02-01 11:37:47,SNSR, 201.84
2026-02-01 11:37:57,SNSR, 201.79
2026-02-01 11:38:07,SNSR, 201.72
2026-02-01 11:38:17,SNSR, 201.77
2026-02-01 11:38:27,SNSR, 201.84
2026-02-01 11:38:37,SNSR, 201.75
2026-02-01 11:38:48,SNSR, 201.77
2026-02-01 11:38:58,SNSR, 201.75
2026-02-01 11:39:08,SNSR, 201.77
2026-02-01 11:39:18,SNSR, 201.84
2026-02-01 11:39:28,SNSR, 201.84
2026-02-01 11:39:38,SNSR, 201.84
2026-02-01 11:39:48,SNSR, 201.70
2026-02-01 11:39:58,SNSR, 201.77
2026-02-01 11:40:08,SNSR, 202.27
2026-02-01 11:40:18,SNSR, 202.22
2026-02-01 11:40:28,SNSR, 201.77
2026-02-01 11:40:38,SNSR, 201.77
2026-02-01 11:40:49,SNSR, 201.70
2026-02-01 11:40:58,SNSR, 201.84
2026-02-01 11:41:08,SNSR, 201.84
2026-02-01 11:41:19,SNSR, 201.70
2026-02-01 11:41:28,SNSR, 201.77
2026-02-01 11:41:39,SNSR, 201.77
2026-02-01 11:41:48,SNSR, 201.77
2026-02-01 11:41:59,SNSR, 201.82
2026-02-01 11:42:09,SNSR, 201.77
2026-02-01 11:42:19,SNSR, 201.77
2026-02-01 11:42:29,SNSR, 201.72
2026-02-01 11:42:39,SNSR, 201.77
2026-02-01 11:42:49,SNSR, 202.20
2026-02-01 11:42:59,SNSR, 201.75
2026-02-01 11:43:09,SNSR, 202.13
2026-02-01 11:43:19,SNSR, 201.77
2026-02-01 11:43:29,SNSR, 201.77
2026-02-01 11:43:39,SNSR, 201.79
2026-02-01 11:43:49,SNSR, 202.22
2026-02-01 11:44:00,SNSR, 201.84
2026-02-01 11:44:09,SNSR, 201.86
2026-02-01 11:44:19,SNSR, 201.84
2026-02-01 11:44:29,SNSR, 201.84
2026-02-01 11:44:40,SNSR, 201.84
2026-02-01 11:44:49,SNSR, 202.27
2026-02-01 11:45:00,SNSR, 201.79
2026-02-01 11:45:09,SNSR, 201.75
2026-02-01 11:45:20,SNSR, 201.84
2026-02-01 11:45:30,SNSR, 201.43
2026-02-01 11:45:40,SNSR, 201.84
2026-02-01 11:45:50,SNSR, 201.77
2026-02-01 11:46:00,SNSR, 201.77
2026-02-01 11:46:10,SNSR, 201.77
2026-02-01 11:46:20,SNSR, 201.75
2026-02-01 11:46:30,SNSR, 202.22
2026-02-01 11:46:40,SNSR, 201.84
2026-02-01 11:46:50,SNSR, 201.84
2026-02-01 11:47:01,SNSR, 201.77
2026-02-01 11:47:10,SNSR, 201.77
2026-02-01 11:47:20,SNSR, 201.77
2026-02-01 11:47:31,SNSR, 201.84
2026-02-01 11:47:41,SNSR, 201.70
2026-02-01 11:47:51,SNSR, 201.77
2026-02-01 11:48:01,SNSR, 201.84
2026-02-01 11:48:11,SNSR, 202.13
2026-02-01 11:48:20,SNSR, 202.22
2026-02-01 11:48:31,SNSR, 201.63
2026-02-01 11:48:41,SNSR, 201.70
2026-02-01 11:48:51,SNSR, 202.13
2026-02-01 11:49:01,SNSR, 201.79
2026-02-01 11:49:11,SNSR, 201.77
2026-02-01 11:49:21,SNSR, 201.77
2026-02-01 11:49:31,SNSR, 201.77
2026-02-01 11:49:41,SNSR, 201.77
2026-02-01 11:49:51,SNSR, 202.22
2026-02-01 11:50:01,SNSR, 202.20
2026-02-01 11:50:11,SNSR, 201.84
2026-02-01 11:50:21,SNSR, 202.13
2026-02-01 11:50:31,SNSR, 201.75
2026-02-01 11:50:42,SNSR, 201.68
2026-02-01 11:50:51,SNSR, 202.15
2026-02-01 11:51:01,SNSR, 201.70
2026-02-01 11:51:11,SNSR, 201.77
2026-02-01 11:51:21,SNSR, 201.77
2026-02-01 11:51:32,SNSR, 201.77
2026-02-01 11:51:42,SNSR, 201.75
2026-02-01 11:51:52,SNSR, 201.77
2026-02-01 11:52:02,SNSR, 201.79
2026-02-01 11:52:12,SNSR, 201.77
2026-02-01 11:52:22,SNSR, 201.77
2026-02-01 11:52:32,SNSR, 201.77
2026-02-01 11:52:42,SNSR, 201.77
2026-02-01 11:52:52,SNSR, 201.77
2026-02-01 11:53:02,SNSR, 201.75
2026-02-01 11:53:12,SNSR, 201.79
2026-02-01 11:53:22,SNSR, 201.70
2026-02-01 11:53:32,SNSR, 201.75
2026-02-01 11:53:42,SNSR, 201.70
2026-02-01 11:53:52,SNSR, 201.77
2026-02-01 11:54:02,SNSR, 201.77
2026-02-01 11:54:12,SNSR, 201.77
2026-02-01 11:54:23,SNSR, 201.68
2026-02-01 11:54:32,SNSR, 202.13
2026-02-01 11:54:43,SNSR, 201.77
2026-02-01 11:54:53,SNSR, 201.77
2026-02-01 11:55:03,SNSR, 202.27
2026-02-01 11:55:13,SNSR, 201.84
2026-02-01 11:55:23,SNSR, 201.75
2026-02-01 11:55:33,SNSR, 201.77
2026-02-01 11:55:43,SNSR, 201.68
2026-02-01 11:55:53,SNSR, 201.77
2026-02-01 11:56:03,SNSR, 201.84
2026-02-01 11:56:13,SNSR, 201.77
2026-02-01 11:56:23,SNSR, 201.77
2026-02-01 11:56:33,SNSR, 201.77
2026-02-01 11:56:43,SNSR, 201.77
2026-02-01 11:56:53,SNSR, 201.77
2026-02-01 11:57:03,SNSR, 201.77
2026-02-01 11:57:13,SNSR, 201.84
2026-02-01 11:57:23,SNSR, 201.77
2026-02-01 11:57:34,SNSR, 201.77
2026-02-01 11:57:44,SNSR, 201.70
2026-02-01 11:57:54,SNSR, 201.77
2026-02-01 11:58:04,SNSR, 201.75
2026-02-01 11:58:14,SNSR, 201.79
2026-02-01 11:58:24,SNSR, 201.77
2026-02-01 11:58:36,SNSR, 201.77
2026-02-01 11:58:44,SNSR, 202.13
2026-02-01 11:58:54,SNSR, 201.70
2026-02-01 11:59:04,SNSR, 201.68
2026-02-01 11:59:14,SNSR, 201.77
2026-02-01 11:59:24,SNSR, 201.77
2026-02-01 11:59:34,SNSR, 201.84
2026-02-01 11:59:44,SNSR, 202.22
2026-02-01 11:59:54,SNSR, 201.75
2026-02-01 12:00:04,SNSR, 201.77
2026-02-01 12:00:15,SNSR, 202.13
2026-02-01 12:00:24,SNSR, 201.84
2026-02-01 12:00:35,SNSR, 202.15
2026-02-01 12:00:45,SNSR, 201.75
2026-02-01 12:00:55,SNSR, 201.79
2026-02-01 12:01:05,SNSR, 201.68
2026-02-01 12:01:15,SNSR, 202.15
2026-02-01 12:01:25,SNSR, 202.15
2026-02-01 12:01:35,SNSR, 201.70
2026-02-01 12:01:45,SNSR, 201.77
2026-02-01 12:01:55,SNSR, 202.22
2026-02-01 12:02:05,SNSR, 201.77
2026-02-01 12:02:15,SNSR, 201.79
2026-02-01 12:02:25,SNSR, 201.70
2026-02-01 12:02:35,SNSR, 201.77
2026-02-01 12:02:45,SNSR, 201.70
2026-02-01 12:02:55,SNSR, 201.77
2026-02-01 12:03:05,SNSR, 201.70
2026-02-01 12:03:15,SNSR, 201.77
2026-02-01 12:03:25,SNSR, 202.13
2026-02-01 12:03:35,SNSR, 202.20
2026-02-01 12:03:46,SNSR, 201.70
2026-02-01 12:03:56,SNSR, 202.06
2026-02-01 12:04:06,SNSR, 201.77
2026-02-01 12:04:16,SNSR, 201.77
2026-02-01 12:04:26,SNSR, 201.77
2026-02-01 12:04:36,SNSR, 201.70
2026-02-01 12:04:46,SNSR, 201.77
2026-02-01 12:04:56,SNSR, 201.79
2026-02-01 12:05:06,SNSR, 201.70
2026-02-01 12:05:16,SNSR, 201.77
2026-02-01 12:05:26,SNSR, 201.70
2026-02-01 12:05:36,SNSR, 202.15
2026-02-01 12:05:46,SNSR, 201.75
2026-02-01 12:05:56,SNSR, 201.77
2026-02-01 12:06:07,SNSR, 201.77
2026-02-01 12:06:16,SNSR, 201.75
2026-02-01 12:06:26,SNSR, 201.77
2026-02-01 12:06:36,SNSR, 201.68
2026-02-01 12:06:47,SNSR, 201.77
2026-02-01 12:06:56,SNSR, 202.15
2026-02-01 12:07:07,SNSR, 201.68
2026-02-01 12:07:17,SNSR, 201.77
2026-02-01 12:07:27,SNSR, 201.77
2026-02-01 12:07:37,SNSR, 201.77
2026-02-01 12:07:47,SNSR, 202.15
2026-02-01 12:07:57,SNSR, 201.77
2026-02-01 12:08:07,SNSR, 201.77
2026-02-01 12:08:17,SNSR, 201.70
2026-02-01 12:08:27,SNSR, 201.87
2026-02-01 12:08:37,SNSR, 202.13
2026-02-01 12:08:48,SNSR, 201.70
2026-02-01 12:08:57,SNSR, 201.77
2026-02-01 12:09:07,SNSR, 201.77
2026-02-01 12:09:17,SNSR, 201.39
2026-02-01 12:09:27,SNSR, 201.68
2026-02-01 12:09:37,SNSR, 201.77
2026-02-01 12:09:47,SNSR, 201.77
2026-02-01 12:09:57,SNSR, 202.13
2026-02-01 12:10:08,SNSR, 201.79
2026-02-01 12:10:18,SNSR, 201.79
2026-02-01 12:10:28,SNSR, 201.82
2026-02-01 12:10:38,SNSR, 201.77
2026-02-01 12:10:48,SNSR, 201.68
2026-02-01 12:10:58,SNSR, 202.15
2026-02-01 12:11:08,SNSR, 201.77
2026-02-01 12:11:18,SNSR, 202.15
2026-02-01 12:11:28,SNSR, 201.75
2026-02-01 12:11:38,SNSR, 201.77
2026-02-01 12:11:48,SNSR, 201.77
2026-02-01 12:11:58,SNSR, 201.86
2026-02-01 12:12:08,SNSR, 202.13
2026-02-01 12:12:18,SNSR, 201.75
2026-02-01 12:12:29,SNSR, 201.77
2026-02-01 12:12:38,SNSR, 201.75
2026-02-01 12:12:48,SNSR, 201.77
2026-02-01 12:12:58,SNSR, 202.20
2026-02-01 12:13:08,SNSR, 202.13
2026-02-01 12:13:19,SNSR, 201.77
2026-02-01 12:13:29,SNSR, 202.22
2026-02-01 12:13:39,SNSR, 201.75
2026-02-01 12:13:49,SNSR, 201.77
2026-02-01 12:13:59,SNSR, 202.13
2026-02-01 12:14:09,SNSR, 201.70
2026-02-01 12:14:19,SNSR, 201.77
2026-02-01 12:14:29,SNSR, 201.77
2026-02-01 12:14:39,SNSR, 201.84
2026-02-01 12:14:49,SNSR, 201.91
2026-02-01 12:14:59,SNSR, 201.91
2026-02-01 12:15:09,SNSR, 201.92
2026-02-01 12:15:19,SNSR, 201.91
2026-02-01 12:15:29,SNSR, 201.92
2026-02-01 12:15:40,SNSR, 201.99
2026-02-01 12:15:49,SNSR, 201.92
2026-02-01 12:15:59,SNSR, 201.98
2026-02-01 12:16:10,SNSR, 202.04
2026-02-01 12:16:20,SNSR, 201.99
2026-02-01 12:16:30,SNSR, 201.99
2026-02-01 12:16:40,SNSR, 202.06
2026-02-01 12:16:50,SNSR, 202.04
2026-02-01 12:17:00,SNSR, 201.99
2026-02-01 12:17:10,SNSR, 201.99
2026-02-01 12:17:20,SNSR, 201.98
2026-02-01 12:17:30,SNSR, 202.49
2026-02-01 12:17:40,SNSR, 202.13
2026-02-01 12:17:50,SNSR, 202.06
2026-02-01 12:18:00,SNSR, 201.98
2026-02-01 12:18:10,SNSR, 202.06
2026-02-01 12:18:20,SNSR, 202.15
2026-02-01 12:18:30,SNSR, 202.06
2026-02-01 12:18:41,SNSR, 202.42
2026-02-01 12:18:50,SNSR, 201.99
2026-02-01 12:19:00,SNSR, 201.86
2026-02-01 12:19:10,SNSR, 202.34
2026-02-01 12:19:21,SNSR, 201.99
2026-02-01 12:19:31,SNSR, 201.98
2026-02-01 12:19:41,SNSR, 201.99
2026-02-01 12:19:51,SNSR, 202.37
2026-02-01 12:20:01,SNSR, 201.91
2026-02-01 12:20:11,SNSR, 201.91
2026-02-01 12:20:21,SNSR, 201.91
2026-02-01 12:20:31,SNSR, 201.84
2026-02-01 12:20:41,SNSR, 201.84
2026-02-01 12:20:51,SNSR, 201.84
2026-02-01 12:21:01,SNSR, 201.84
2026-02-01 12:21:11,SNSR, 201.79
2026-02-01 12:21:21,SNSR, 201.84
2026-02-01 12:21:31,SNSR, 201.84
2026-02-01 12:21:41,SNSR, 201.84
2026-02-01 12:21:51,SNSR, 201.84
2026-02-01 12:22:01,SNSR, 201.79
2026-02-01 12:22:11,SNSR, 201.77
2026-02-01 12:22:22,SNSR, 201.84
2026-02-01 12:22:32,SNSR, 201.77
2026-02-01 12:22:42,SNSR, 201.77
2026-02-01 12:22:52,SNSR, 201.84
2026-02-01 12:23:02,SNSR, 201.84
2026-02-01 12:23:12,SNSR, 202.22
2026-02-01 12:23:22,SNSR, 202.22
2026-02-01 12:23:32,SNSR, 201.84
2026-02-01 12:23:42,SNSR, 201.84
2026-02-01 12:23:52,SNSR, 201.86
2026-02-01 12:24:02,SNSR, 201.84
2026-02-01 12:24:12,SNSR, 201.84
2026-02-01 12:24:22,SNSR, 201.77
2026-02-01 12:24:32,SNSR, 202.22
2026-02-01 12:24:42,SNSR, 202.22
2026-02-01 12:24:52,SNSR, 201.84
